RunTime,rad,value,ID,coefficients..Intercept.,coefficients.x1,R.squared,std.error..Intercept.,std.error.x1,timepoint
337.5110548,541,236.4457419,91,-352.9573204,1.745911367,0.99842589,2.34619543,0.007002752,july
376.6775281,609,229.8947862,91,-199.4355322,1.139793539,0.997162105,2.298467918,0.006142263,july
388.7777241,668,243.9615712,91,-194.4153964,1.127441155,0.995845852,2.841557291,0.00735573,july
423.9112554,0,444.8761834,95,1424.700455,-2.309745372,0.962098314,19.51662388,0.046309555,july
252.3107542,112,81.91054708,95,672.590047,-2.340891221,0.997328397,3.057234678,0.012238694,july
274.1608235,180,81.95012429,95,-362.1247317,1.618956808,0.994152691,3.407586453,0.012542199,july
284.9108911,272,116.864687,95,-1046.906501,4.084185104,0.998388866,4.680950246,0.016573276,july
295.8609324,351,173.4288523,95,-1584.788202,5.941192506,0.996800768,9.975257032,0.034000029,july
307.7609819,430,270.9915193,95,-2711.960752,9.692673238,0.998635008,11.05105573,0.036198633,july
329.61063,482,262.4824547,95,-2506.807576,8.39829401,0.997362105,14.27291905,0.043629509,july
339.4119237,541,373.2191342,95,-4155.737706,13.34627375,0.998987802,14.45942335,0.04291406,july
380.7777645,609,352.9627085,95,-1470.315582,4.788544699,0.996106303,11.44092779,0.030242575,july
396.4444434,668,432.8640983,95,-1721.029144,5.434179106,0.998123277,9.307893146,0.023802846,july
421.9611256,0,260.7961443,99,611.0763144,-0.830468316,0.977442777,5.345977528,0.012744041,july
227.9108193,112,233.0856464,99,261.425258,-0.12390981,0.839195991,1.949160361,0.008646003,july
268.1610399,180,235.2715923,99,86.08174191,0.556482668,0.975377641,2.372970205,0.008931349,july
283.6106122,272,248.0294847,99,-74.64144307,1.137465286,0.994488812,2.404749409,0.008553577,july
296.3611881,351,265.2237044,99,-186.6867082,1.524911014,0.995577659,3.017201165,0.010266443,july
306.260487,430,282.0778499,99,-261.1423889,1.773613629,0.995971988,3.457572029,0.011381479,july
330.0609232,482,238.9749373,99,-428.4224653,2.021759729,0.997090054,3.614274928,0.011032953,july
337.1108966,541,253.470477,99,-423.9423215,2.008962214,0.997405241,3.463761836,0.010350741,july
382.377417,609,254.7728009,99,-154.7412009,1.070938211,0.992795985,3.500934841,0.009215283,july
391.2280532,668,263.1098052,99,-136.9595434,1.022782975,0.989088648,4.218601012,0.010851559,july
